location_id,canonical_location,canonical_region,latitude,longitude,coordinate_method,coordinate_source,status,active,priority,reason,evidence_reference,approval_status,approved_by,approved_date,approval_notes
LOC1433,Sudbury,London,51.55525,-0.32358,GEONAMES_GLA_LOCALITY_ADDITION,GeoNames GB extract 2026-09-05; geoname_id=2636565,REVIEW,FALSE,1,Greater London populated-place locality absent from existing Ontap geo lookup; review before approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1434,Summerstown,London,51.42730,-0.18687,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551080,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1435,Sundridge,London,51.41288,0.02507,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13267792,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1436,Surbiton,London,51.39148,-0.29825,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6690866,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1437,Surbiton Hill,London,51.38481,-0.30132,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047913,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1438,Surrey Docks,London,51.50027,-0.03830,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048095,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1439,Surrey Quays,London,51.49353,-0.04802,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6941040,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1440,Sutton,London,51.35000,-0.20000,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2636503,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1441,Sutton Central,London,51.36526,-0.19046,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048361,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1442,Sutton North,London,51.37500,-0.19328,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048220,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1443,Sutton South,London,51.35611,-0.18717,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048145,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1444,Sutton West,London,51.36236,-0.20534,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048219,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1445,Sutton-in-ashfield,London,,,CANONICAL_REGION_CONFLICT,,REVIEW,FALSE,1,Existing geo lookup maps an evidently non-London place to London; requires canonical geo correction,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1446,Swiss Cottage,London,51.54348,-0.17505,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6941041,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1447,Sydenham,London,51.42624,-0.05450,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6693031,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1448,Syon,London,51.47895,-0.31711,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047961,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1449,Tachbrook,London,51.48785,-0.13435,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048401,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1450,Tavern Quay,London,51.49316,-0.03911,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13284082,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1451,Teddington,London,51.42233,-0.33053,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2636147,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1452,Telegraph Hill,London,51.46750,-0.04441,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047980,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1453,Temple Mills,London,51.55547,-0.01563,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13272865,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1454,Thames,London,51.52361,0.11856,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048346,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1455,Thamesfield,London,51.46526,-0.21692,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048250,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1456,Thamesmead,London,51.50372,0.11982,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551039,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1457,Thamesmead East,London,51.50344,0.13569,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047999,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1458,Thamesmead Moorings,London,51.50294,0.10048,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048152,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1459,The Hyde,London,51.58638,-0.24579,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2636038,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1460,The Lane,London,51.46830,-0.06892,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048090,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1461,The Mews,London,51.45462,-0.19060,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13284081,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1462,The Ridgeway,London,51.65733,-0.09184,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6690799,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1463,The Wrythe,London,51.37446,-0.16898,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048224,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1464,Thornton,London,51.44703,-0.13674,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048061,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1465,Thornton Heath,London,51.39884,-0.09872,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635963,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1466,Thurlow Park,London,51.44121,-0.10069,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048073,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1467,Tokyngton,London,51.55374,-0.27846,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048059,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1468,Tollington,London,51.56707,-0.11978,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048300,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1469,Tolworth,London,51.38044,-0.28141,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6690827,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1470,Tolworth and Hook Rise,London,51.37427,-0.28990,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047908,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1471,Tooting,London,51.42524,-0.16394,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6690824,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1472,Tooting Bec,London,51.43413,-0.15617,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551072,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1473,Tooting Broadway,London,51.42798,-0.17025,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551079,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1474,Tooting Graveney,London,51.42300,-0.15381,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551078,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1475,Tottenham,London,51.60373,-0.06794,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635608,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1476,Tottenham Court Road,London,51.51659,-0.13083,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6691483,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1477,Tottenham Green,London,51.58523,-0.07264,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048326,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1478,Tottenham Hale,London,51.59366,-0.05962,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048327,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1479,Totteridge,London,51.63333,-0.20000,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635607,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1480,Tower,London,51.51096,-0.07734,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048366,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1481,Tower Hamlets,London,51.51141,-0.06914,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11552734,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1482,Tower Hill,London,51.51029,-0.07575,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11550787,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1483,Tower of London,London,51.50773,-0.07545,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11591743,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1484,Town,London,51.65911,-0.07819,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048176,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1485,Townfield,London,51.51152,-0.40973,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047997,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1486,Trinity,London,51.42210,-0.19181,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048377,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1487,Trinity Buoy Wharf,London,51.50773,0.00847,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13283972,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1488,Tudor,London,51.42496,-0.30132,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048418,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1489,Tufnell Park,London,51.55717,-0.13627,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=6690586,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1490,Tulse Hill,London,51.44961,-0.11529,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048063,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1491,Turkey Street,London,51.67390,-0.04568,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048111,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1492,Turnham Green,London,51.49287,-0.27045,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12047945,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1493,Twickenham,London,51.44489,-0.33770,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635308,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1494,Twickenham Riverside,London,51.45090,-0.31748,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048369,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1495,Underhill,London,51.64421,-0.21874,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12048130,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1496,Union Mews,London,51.46878,-0.12765,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13284223,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1497,Unity Place,London,51.59103,-0.03664,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13284067,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1498,Upminster,London,51.55594,0.25560,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635150,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1499,Upper Clapton,London,51.56400,-0.05808,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635138,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1500,Upper Edmonton,London,51.60906,-0.05862,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=8128645,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1501,Upper Elmers End,London,51.38632,-0.02432,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13272245,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1502,Upper Holloway,London,51.56489,-0.13509,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635123,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1503,Upper Norwood,London,51.41505,-0.09270,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=2635113,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1504,Upper Ruxley,London,51.41240,0.13780,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=12263012,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1505,Upper Tooting,London,51.43777,-0.16055,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=11551076,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
LOC1506,Upper Walthamstow,London,51.58573,-0.00189,GEONAMES_EXACT_GLA_LOCALITY,GeoNames GB extract 2026-09-05; geoname_id=13268015,REVIEW,FALSE,2,Exact named locality within Greater London; pending approval,GeoNames GB extract 2026-09-05; pipeline/geo/geo_lookup.xlsx,PENDING,,,
